fluid,T,P,Tc,Pc,omega,rho_PR,rho_CP,rho_dev_pct,Cp_PR,Cp_CP,Cp_dev_pct,in_two_phase
乙烷,260,9.6,305.32,4.872,0.099,483.0324560640669,453.66524635154894,6.473321452038458,7.07380597740102,2.81935007323547,150.9020091032243,0
乙烷,260,10.1,305.32,4.872,0.099,484.90389326328614,454.8734950641825,6.601923067613851,6.933730290735543,2.806201671141103,147.08595829165898,0
乙烷,270,0.1,305.32,4.872,0.099,1.354416595568658,1.353196289712203,0.09017951539865549,1.650069303682374,1.652061436309047,-0.12058465762167382,0
乙烷,270,0.6,305.32,4.872,0.099,8.628738993598711,8.584903177665712,0.5106151464473271,1.867101143490517,1.7538863445101744,6.455081843513703,0
乙烷,270,1.1,305.32,4.872,0.099,16.959649807795138,16.809453945614738,0.8935201742206698,2.2092347608697045,1.9023438486837603,16.132252452588073,0
乙烷,270,1.6,305.32,4.872,0.099,26.828632025337697,26.51472179398099,1.1839092025772926,2.7952927738000457,2.1385680699051983,30.708618216859456,0
乙烷,270,2.1,305.32,4.872,0.099,39.23864225283077,38.7932213499501,1.1481926155669542,3.9738623715705192,2.620719058714998,51.632520790648975,0
乙烷,270,2.6,305.32,4.872,0.099,57.19240136592406,409.93809481752766,-86.04852730474302,7.554115840440027,3.430256098153547,120.22017086439376,0
乙烷,270,3.1,305.32,4.872,0.099,420.6910775359245,412.6083954137036,1.958923330708468,12.812443952101908,3.3630144296508764,280.9809389795572,0
乙烷,270,3.6,305.32,4.872,0.099,424.9593884443855,415.1095965870776,2.372817188108958,12.148219285968205,3.304846419397545,267.5880130061462,0
乙烷,270,4.1,305.32,4.872,0.099,428.94384682403324,417.46599167676925,2.7494108205467755,11.574922099638533,3.253854562009295,255.7295471894379,0
乙烷,270,4.6,305.32,4.872,0.099,432.6842489940481,419.696694108978,3.0945096941120442,11.073375095593185,3.208656969064662,245.10934644475645,0
乙烷,270,5.1,305.32,4.872,0.099,436.2121112327898,421.81704155333045,3.4126335025369983,10.629639297563942,3.168220528937974,235.50818828660033,0
乙烷,270,5.6,305.32,4.872,0.099,439.552880972619,423.839552418628,3.707376639184181,10.233297173965523,3.13175520566628,226.759165449791,0
乙烷,270,6.1,305.32,4.872,0.099,442.72744394218216,425.7745950951821,3.9816487508396836,9.876381242848442,3.098644912199911,218.73226919171634,0
乙烷,270,6.6,305.32,4.872,0.099,445.7531820250216,427.6308676085738,4.237840574463822,9.552703528515805,3.068400956963379,211.32513848416897,0
乙烷,270,7.1,305.32,4.872,0.099,448.64473880500464,429.41574885641216,4.477942413570456,9.257342720918512,3.040629875406696,204.45477089447812,0
乙烷,270,7.6,305.32,4.872,0.099,451.4145807900043,431.13556078788207,4.703629634508273,8.986358412523995,3.015010681672786,198.05394943205278,0
乙烷,270,8.1,305.32,4.872,0.099,454.0734217108591,432.7957674921194,4.9163267797269175,8.736527734639091,2.9912784466470907,192.06668287373324,0
乙烷,270,8.6,305.32,4.872,0.099,456.6305452053614,434.40112871907183,5.1172556921843,8.505201357063706,2.9692122220969708,186.4463945610802,0
乙烷,270,9.1,305.32,4.872,0.099,459.0940557349598,435.9558199165518,5.307472629413919,8.290179819578071,2.9486260121012036,181.15399462512553,0
乙烷,270,9.6,305.32,4.872,0.099,461.4710762813231,437.46352726415137,5.487897280788713,8.089605703598666,2.9293619211031543,176.15589747791356,0
乙烷,270,10.1,305.32,4.872,0.099,463.7679041804595,438.9275237726829,5.659335325856947,7.901910172585353,2.911284882911823,171.42346044410405,0
乙烷,280,0.1,305.32,4.872,0.099,1.3046531465928954,1.3034590845038834,0.0916071784076406,1.6950809319260975,1.6882038382006386,0.40736157387184235,0
乙烷,280,0.6,305.32,4.872,0.099,8.259343248199587,8.215620220448798,0.5321938767563894,1.89256454095093,1.775704762186888,6.5810365130812665,0
乙烷,280,1.1,305.32,4.872,0.099,16.093000830899346,15.939032023553004,0.9659859338937457,2.187414072723645,1.8966814476754257,15.328489947773852,0
乙烷,280,1.6,305.32,4.872,0.099,25.130327338932663,24.78922809955804,1.375997824557928,2.6528848045910065,2.0723067235614527,28.016030369856455,0
乙烷,280,2.1,305.32,4.872,0.099,35.955229680129406,35.35094207886264,1.7093960322717687,3.4616874368610366,2.3591363179831797,46.735371350665545,0
乙烷,280,2.6,305.32,4.872,0.099,49.841247448023395,48.985497104286225,1.746946329676611,5.15657137871217,2.966539725092157,73.82445059123481,0
乙烷,280,3.1,305.32,4.872,0.099,71.08641498653479,385.31758821572976,-81.55121459269196,11.18566602359617,3.8829573437773757,188.0707932968085,0
乙烷,280,3.6,305.32,4.872,0.099,387.70852572875435,389.33210588011406,-0.4170167645664569,16.44948573218547,3.739178413779003,339.9224618854383,0
乙烷,280,4.1,305.32,4.872,0.099,393.8503684496749,392.9454614213905,0.23028819954073557,15.168874475493718,3.625391432620626,318.40652954069697,0
乙烷,280,5.6,305.32,4.872,0.099,409.1581095538092,402.1155640543209,1.7513735177226195,12.593096489976617,3.3876549629293775,271.73492069827256,0
乙烷,280,6.1,305.32,4.872,0.099,413.51528879768233,404.7661680699059,2.161524706843923,11.984341158746057,3.329790675197071,259.91274911107655,0
乙烷,280,6.6,305.32,4.872,0.099,417.5930183189031,407.26265530017446,2.5365357918993583,11.454544178121456,3.278932597550183,249.33759195536948,0
乙烷,280,7.1,305.32,4.872,0.099,421.42883574089444,409.62504972273115,2.8816074666705793,10.987845801318747,3.2337612333505037,239.78531525452874,0
乙烷,280,7.6,305.32,4.872,0.099,425.0527969291468,411.8694985121694,3.200843583853747,10.57253442049282,3.1932835524570606,231.0866149784231,0
乙烷,280,8.1,305.32,4.872,0.099,428.4893926631266,414.0092369026596,3.497544129401029,10.199734468512604,3.1567354744569243,223.11020518015803,0
乙烷,280,8.6,305.32,4.872,0.099,431.7588779732879,416.05526676853856,3.7744050992835114,9.86259219371982,3.1235178356715907,215.7527093678098,0
乙烷,280,9.1,305.32,4.872,0.099,434.8782228166105,418.0168457728623,4.033659699185936,9.555694270294127,3.0931530331928356,208.9305368260581,0
乙烷,280,9.6,305.32,4.872,0.099,437.8618036311687,419.9018476390977,4.277179558282735,9.27472909315642,3.0652548789798972,202.57611387419138,0
乙烷,280,10.1,305.32,4.872,0.099,440.7219214149161,421.71703257683055,4.506549977827405,9.016203557992851,3.039507147077193,196.6337344086485,0
乙烷,290,0.1,305.32,4.872,0.099,1.258481194665475,1.257332711807971,0.09134279627964807,1.7399026589408801,1.7256445823302569,0.8262464215759666,0
乙烷,290,0.6,305.32,4.872,0.099,7.923633401680174,7.881344222407412,0.5365731793889936,1.9207577209140818,1.8018060718020992,6.60180088043613,0
乙烷,290,1.1,305.32,4.872,0.099,15.328066288529637,15.178017646079022,0.9885918302999062,2.1787699249997354,1.9024683725612335,14.523319095524615,0
乙烷,290,1.6,305.32,4.872,0.099,23.69702089354686,23.360060604606,1.4424632480380568,2.561087304406918,2.0398951900996294,25.549945744116066,0
乙烷,290,2.1,305.32,4.872,0.099,33.39419736153803,32.77624300866911,1.8853727460632865,3.162742092803289,2.2400214466464314,41.192491595929866,0
乙烷,290,2.6,305.32,4.872,0.099,45.07878909291098,44.07386377538911,2.2800935326278906,4.210322357434058,2.5681066623303273,63.946553279588734,0
乙烷,290,3.1,305.32,4.872,0.099,60.205922017063116,58.74695764382809,2.4834722200942854,6.428809233989987,3.2509481607086697,97.75182242797065,0
乙烷,290,3.6,305.32,4.872,0.099,83.82108361559382,352.77255450882274,-76.23934103028486,14.640350647031456,4.948657038429722,195.84492385184654,0
乙烷,290,4.1,305.32,4.872,0.099,346.8020735687501,360.2076161763611,-3.721615536593084,23.382199521098855,4.473745238032319,422.6538007198419,0
乙烷,290,5.6,305.32,4.872,0.099,372.3875642411094,375.81721500301654,-0.9125847952121193,16.40777445246686,3.8184862319084747,329.69316781499236,0
乙烷,290,6.1,305.32,4.872,0.099,378.868070634387,379.8294868976904,-0.2531178585306579,15.176078195323571,3.6965057970835526,310.5519922976207,0
乙烷,290,6.6,305.32,4.872,0.099,384.72649691803235,383.47467412786955,0.3264421028611097,14.185543056283347,3.597115655368251,294.3588256639226,0
乙烷,290,7.1,305.32,4.872,0.099,390.08547032600114,386.82409552026354,0.8431157323204437,13.366185044762085,3.5140671255747873,280.362257382201,0
乙烷,290,7.6,305.32,4.872,0.099,395.0329108593521,389.9292242798941,1.308875114165482,12.673519264723522,3.4433018632351797,268.06297467094635,0
乙烷,290,8.1,305.32,4.872,0.099,399.63429332877234,392.8285714016332,1.7324915809601005,12.077738362591987,3.382051816426237,257.112753386326,0
乙烷,290,8.6,305.32,4.872,0.099,403.9398644489709,395.55179060319756,2.1206006507977,11.5580316636491,3.328354191173546,247.2596664832071,0
乙烷,290,9.1,305.32,4.872,0.099,407.9891369332174,398.12225908776054,2.478353726833914,11.099356700816964,3.2807724922794432,238.31534271080338,0
乙烷,290,9.6,305.32,4.872,0.099,411.8138172285879,400.55877106474117,2.8098364027653746,10.690530784830626,3.2382274560010234,230.13526474241738,0
乙烷,290,10.1,305.32,4.872,0.099,415.4397849831257,402.87668918551793,3.1183476569483752,10.323062235610344,3.199890066973386,222.60677771891105,0
乙烷,330,0.1,305.32,4.872,0.099,1.1028174207442882,1.101914605225755,0.08193153210346679,1.9167852467497386,1.8850700814073946,1.6824395896552244,0
乙烷,330,0.6,305.32,4.872,0.099,6.834463547975102,6.801859592112158,0.4793388546384254,2.0504309790475816,1.9331871254323973,6.064795904791694,0
乙烷,330,1.1,305.32,4.872,0.099,12.966826620437143,12.853295038929302,0.8832877574503915,2.218635556965061,1.9894333704113196,11.5209782826933,0
乙烷,330,1.6,305.32,4.872,0.099,19.561728381312342,19.312109205437256,1.292552632235565,2.431913785934565,2.055942079161457,18.28707678994796,0
乙烷,330,2.1,305.32,4.872,0.099,26.69681305391591,26.24922582902777,1.705144478558971,2.7051115188796877,2.135672237712645,26.663233763666156,0
乙烷,330,2.6,305.32,4.872,0.099,34.47138375247896,33.75646306169082,2.1178779586048373,3.059749059946685,2.232835865287504,37.03421319563523,0
乙烷,330,3.1,305.32,4.872,0.099,43.015091881333504,41.95545677894639,2.5256192727684623,3.527970509945638,2.353610214623916,49.89612502635119,0
乙烷,330,3.6,305.32,4.872,0.099,52.501194884381796,51.01170320275722,2.9199018815432733,4.159441685884699,2.5073715369606506,65.88852607486449,0
乙烷,330,4.1,305.32,4.872,0.099,63.16721637175935,61.15746099431122,3.2861981919672467,5.033808379880728,2.708922079775942,85.82329914403,0
乙烷,330,5.6,305.32,4.872,0.099,106.37779230166538,102.49086217175437,3.7924650525402774,10.975812018219555,3.947308987369261,178.0580910524194,0
乙烷,330,6.1,305.32,4.872,0.099,126.80252487338524,122.73892245142288,3.3107691845434233,15.333323650165598,4.8361087143997565,217.0591183053817,0
乙烷,330,6.6,305.32,4.872,0.099,151.42019806859602,148.68680966179397,1.8383529870736148,21.236162763249425,6.143466363692607,245.67069315709844,0
乙烷,330,7.1,305.32,4.872,0.099,178.93482984801142,180.74122454114115,-0.9994370115150749,26.242922777918185,7.433101448813174,253.0548178123996,0
乙烷,330,7.6,305.32,4.872,0.099,205.35056817965219,213.57568566110092,-3.8511488121827884,27.173615050297343,7.516108804792347,261.53834059681486,0
乙烷,330,8.1,305.32,4.872,0.099,227.75661264323702,240.24356207668092,-5.197620833418343,25.296915510794015,6.6995370386743005,277.59199426412533,0
乙烷,330,8.6,305.32,4.872,0.099,246.08726437115985,260.06061571229276,-5.37311322703002,22.87547765878927,5.893742870877324,288.13158564863045,0
乙烷,330,9.1,305.32,4.872,0.099,261.2568841012663,275.0644919332811,-5.019771085307494,20.722084481016182,5.304028744340023,290.68575001839696,0
乙烷,330,9.6,305.32,4.872,0.099,274.09814377453836,286.928604730595,-4.471656274251048,18.951060069947136,4.884434622862636,287.98881617214545,0
乙烷,330,10.1,305.32,4.872,0.099,285.2055301999288,296.6808762056215,-3.867908896743128,17.508491399003702,4.57679410088742,282.5492476405894,0
乙烷,340,0.1,305.32,4.872,0.099,1.0698132601439874,1.0689720419088617,0.078694128765375,1.9603142122110038,1.926615879500738,1.7490945169100522,0
乙烷,340,0.6,305.32,4.872,0.099,6.610830945177999,6.5806755627137195,0.45824144006035944,2.085428974311708,1.970275590015034,5.844531845202195,0
乙烷,340,1.1,305.32,4.872,0.099,12.500855957045538,12.39656415433996,0.8412960349910057,2.239480901299905,2.020315246790584,10.848091893454805,0
乙烷,340,1.6,305.32,4.872,0.099,18.785753362965043,18.558177722744276,1.2262822547596248,2.429999030469177,2.0781865313220425,16.928822020770596,0
乙烷,340,2.1,305.32,4.872,0.099,25.520861037092125,25.116270393882512,1.610870709960812,2.6670434817571014,2.145797684620934,24.291469828305267,0
乙烷,340,2.6,305.32,4.872,0.099,32.77361139669477,32.13363108318049,1.991621525303625,2.9642592126567826,2.2256958232675665,33.18348274136237,0
乙烷,340,3.1,305.32,4.872,0.099,40.62699971034811,39.688982832909744,2.3634187890060256,3.3404379000243094,2.3213363537321126,43.90150288448046,0
乙烷,340,3.6,305.32,4.872,0.099,49.18413608798989,47.882430360518754,2.7185456495634637,3.821839205793632,2.437485240393958,56.794352739380194,0
乙烷,340,4.1,305.32,4.872,0.099,58.5740562977788,56.84311296661188,3.0451240982942456,4.445595973187755,2.580821007581772,72.25510642263706,0
乙烷,340,4.6,305.32,4.872,0.099,68.9585995875378,66.73989299629555,3.324408373512681,5.264466517290236,2.7608208529018814,90.68482881664663,0
乙烷,340,5.1,305.32,4.872,0.099,80.5388855827097,77.79579725662943,3.52601094507906,6.352512872339974,2.9909832108396928,112.38878403989976,0
乙烷,340,5.6,305.32,4.872,0.099,93.55615188149052,90.30551458321581,3.599599994836721,7.808360838708565,3.2901729769844628,137.32371803336466,0
乙烷,340,6.1,305.32,4.872,0.099,108.27190015505127,104.64911052105363,3.461844650145208,9.743202013076571,3.6827200713432964,164.5653708217544,0
乙烷,340,6.6,305.32,4.872,0.099,124.89199329547532,121.27409705386086,2.98323906712549,12.218269848312056,4.191933419570184,191.47099024213142,0
乙烷,340,7.1,305.32,4.872,0.099,143.38118459946747,140.56155883701234,2.005972177446196,15.080540128180825,4.812168588271051,213.38345387435947,0
乙烷,340,7.6,305.32,4.872,0.099,163.18807016431526,162.41855771895828,0.47378357261890597,17.77296021528363,5.443668299879737,226.48866970230856,0
乙烷,340,8.1,305.32,4.872,0.099,183.17638056468354,185.65646468505372,-1.3358458185538415,19.53309100402517,5.862644121299469,233.17886264083202,0
乙烷,340,8.6,305.32,4.872,0.099,202.10159614067197,208.08925026082687,-2.8774451888551424,20.053101055530846,5.908754709197946,239.37948082892837,0
乙烷,340,9.1,305.32,4.872,0.099,219.21730832380507,227.91025322250098,-3.814196498746061,19.649521543822335,5.671534568724052,246.45864017439933,0
乙烷,340,9.6,305.32,4.872,0.099,234.3669122513526,244.58884722556806,-4.179231837496027,18.7939755491037,5.334182590024086,252.33093790699877,0
乙烷,340,10.1,305.32,4.872,0.099,247.72100451295435,258.4603097080305,-4.155108073347035,17.8031219462937,5.007591976357039,255.52261506827577,0
乙烷,350,0.1,305.32,4.872,0.099,1.038750236452938,1.0379679245796651,0.07536956150062417,2.0035405569328337,1.9685827584633586,1.7757850575082021,0
乙烷,350,0.6,305.32,4.872,0.099,6.402377977829965,6.374540422173387,0.43669902162275814,2.1210306265310868,2.0084035542996133,5.607790923809121,0
乙烷,350,1.1,305.32,4.872,0.099,12.071368320326242,11.975718210788791,0.7987004023798766,2.262920346899737,2.053290846798336,10.209440149615103,0
乙烷,350,1.6,305.32,4.872,0.099,18.079904162444926,17.872657168215895,1.1595757266445637,2.4346549101792982,2.1042455884650413,15.702032287746254,0
乙烷,350,2.1,305.32,4.872,0.099,24.467793231925842,24.102201993830935,1.5168374996960121,2.6431703915105116,2.1625258006251076,22.22607428528562,0
乙烷,350,2.6,305.32,4.872,0.099,31.281569403103337,30.708234175282126,1.867040691915472,2.8973615598321327,2.2297250154963533,29.942550749342455,0
乙烷,350,3.1,305.32,4.872,0.099,38.57576357839245,37.743373902369655,2.205392867569087,3.208693298108786,2.3078760160131893,39.032308314886905,0
乙烷,350,3.6,305.32,4.872,0.099,46.41428532164045,45.27110833268929,2.5251800343613366,3.591975273771941,2.3995858814295272,49.691465580388424,0
乙烷,350,4.1,305.32,4.872,0.099,54.871735301080456,53.36839284075878,2.8169153693785876,4.066277398209756,2.5082054489682455,62.118992281211504,0
乙烷,350,4.6,305.32,4.872,0.099,64.03421117580552,62.12867452126056,3.0670808112812527,4.655835511854,2.6380247918687223,76.48945249509585,0
乙烷,350,5.1,305.32,4.872,0.099,73.99865066106797,71.6650158697161,3.256309599643872,5.390485921656725,2.794452603706129,92.89952939289864,0
乙烷,350,5.6,305.32,4.872,0.099,84.86877953849883,82.11232375102314,3.3569331149775685,6.304461181722097,2.9840501501046544,111.27195806347261,0
乙烷,350,6.1,305.32,4.872,0.099,96.7441132504851,93.62614416900779,3.3302333543171003,7.431033597414324,3.2140848851961965,131.20215746762122,0
乙烷,350,6.6,305.32,4.872,0.099,109.69647955309644,106.37224867917098,3.1250922258414042,8.788654433907945,3.490844225431491,151.76300821104704,0
乙烷,350,7.1,305.32,4.872,0.099,123.72834436622557,120.49556798369065,2.6829006548792615,10.354218220483471,3.815303405208715,171.38649592972664,0
乙烷,350,7.6,305.32,4.872,0.099,138.71505034769072,136.05122715674912,1.9579560189284588,12.02800742540249,4.174651277496208,188.1200518529638,0
乙烷,350,8.1,305.32,4.872,0.099,154.3563672533841,152.8889762048078,0.9597755737539952,13.619577376581866,4.531725935870209,200.53841669413652,0
乙烷,350,8.6,305.32,4.872,0.099,170.18936224516494,170.53679760194694,-0.20373043335371852,14.900023492132162,4.824955086559928,208.81165160763194,0
乙烷,350,9.1,305.32,4.872,0.099,185.69423326940054,188.21757553412965,-1.3406517736551917,15.712452208596362,4.995480538957972,214.53334841484315,0
乙烷,350,9.6,305.32,4.872,0.099,200.43993889591758,205.0887207789634,-2.2667174798247873,16.043500572090142,5.025929190306361,219.21461613573175,0
乙烷,350,10.1,305.32,4.872,0.099,214.17083892414317,220.5441953018135,-2.8898318402569685,15.992280275577048,4.94602956869313,223.33571915548868,0
乙烷,360,0.1,305.32,4.872,0.099,1.009460037521583,1.0087334562599521,0.07202906348766834,2.046454878836658,2.010860300597292,1.7701169110948722,0
乙烷,360,0.6,305.32,4.872,0.099,6.207518977412806,6.181850354403138,0.4152255641611475,2.1570936533893157,2.0473445944111326,5.3605562677517735,0
乙烷,360,1.1,305.32,4.872,0.099,11.673839699594627,11.586177775290983,0.7566077959773275,2.2884326161309425,2.0878957656494097,9.60473476601734,0
乙烷,360,1.6,305.32,4.872,0.099,17.433955054592733,17.245243587154384,1.0942812520138374,2.444440369280359,2.133211630713826,14.589679433839772,0
乙烷,360,2.1,305.32,4.872,0.099,23.51666321835317,23.186085965643933,1.4257570389373635,2.6299628754633146,2.1841361189177984,20.412040837748506,0
乙烷,360,2.6,305.32,4.872,0.099,29.954412030412204,29.439872358629934,1.7477646149897077,2.8509204117598035,2.241692213625236,27.177156365696213,0
乙烷,360,3.1,305.32,4.872,0.099,36.78364296530108,36.04260682988424,2.0560003856391824,3.114529542796601,2.3071206122368118,34.996390144379404,0
乙烷,360,3.6,305.32,4.872,0.099,44.04501006552004,43.035907917527055,2.3447911216995863,3.429530432450567,2.3819226797407014,43.981601989864316,0
乙烷,360,4.1,305.32,4.872,0.099,51.78332178993279,50.467803405915596,2.606648784446594,3.8063700299140186,2.46790303722234,54.23499110395124,0
乙烷,360,4.6,305.32,4.872,0.099,60.04694415426873,58.393418805988915,2.8316981298416906,4.257229715355354,2.56720046344473,65.83160434783123,0
乙烷,360,5.1,305.32,4.872,0.099,68.88623509931662,66.87530592475156,3.00698314087381,4.795695192617534,2.6822827505597258,78.79156071882397,0
乙烷,360,5.6,305.32,4.872,0.099,78.35034717872831,75.98292290257827,3.1157320430874273,5.435688168833929,2.815857002984287,93.03850170918147,0
乙烷,360,6.1,305.32,4.872,0.099,88.48147679072322,85.79037569644616,3.1368333247531597,6.189095350696231,2.9706055274409993,108.3445712843526,0
乙烷,360,6.6,305.32,4.872,0.099,99.3055180083863,96.37090609543839,3.04512225924461,7.061378845365628,3.14859651140635,124.2706812316068,0
乙烷,360,7.1,305.32,4.872,0.099,110.81850719261949,107.7858148474472,2.8136284440253685,8.044787097046203,3.3501586254536084,140.13152797972205,0
乙烷,360,7.6,305.32,4.872,0.099,122.96991909217884,120.06500875987035,2.419447899361171,9.110155624785902,3.572043532951863,155.04044227751777,0
乙烷,360,8.1,305.32,4.872,0.099,135.64731968686905,133.1776456603094,1.854420848419976,10.201207997165655,3.8050722355136313,168.09498915566937,0
乙烷,360,8.6,305.32,4.872,0.099,148.670980760886,146.99723323498176,1.138625189787542,11.238013669122378,4.032476168236606,178.68766485572905,0
乙烷,360,9.1,305.32,4.872,0.099,161.807583875415,161.2774740237146,0.3286942921876613,12.13421488966843,4.231428774313827,186.76401132702813,0
乙烷,360,9.6,305.32,4.872,0.099,174.80436164125817,175.66491354133012,-0.4898826309270262,12.822789032435873,4.379613964351407,192.78354523501588,0
乙烷,360,10.1,305.32,4.872,0.099,187.43178500842254,189.7618678519325,-1.2278983495925928,13.275379923473693,4.464112659016707,197.3800380386863,0
乙烷,370,0.1,305.32,4.872,0.099,0.981793472022345,0.9811192145473421,0.0687232973328342,2.089049463406722,2.0533475160513643,1.7387191927459695,0
乙烷,370,0.6,305.32,4.872,0.099,6.024891933980932,6.001237524753139,0.39415885690619495,2.1935014103321335,2.086908897538335,5.107674461474211,0
乙烷,370,1.1,305.32,4.872,0.099,11.304512539379969,11.224182192873137,0.7156899730105805,2.3156110692261738,2.123766473882021,9.033224589588755,0
乙烷,370,1.6,305.32,4.872,0.099,16.8397224744527,16.66780631336161,1.031426438842615,2.458286382524407,2.1644111429375585,13.577607033938953,0
乙烷,370,2.1,305.32,4.872,0.099,22.651398904525955,22.352106785463203,1.3389884091704412,2.624946335332569,2.2094168479730985,18.8072018976715,0
乙烷,370,2.6,305.32,4.872,0.099,28.762285053083005,28.299480018971657,1.6353835257788785,2.8195917176615484,2.259453301817332,24.790882617210254,0
乙烷,370,3.1,305.32,4.872,0.099,35.19695883767556,34.53497368289245,1.9168543774250428,3.0468689048387883,2.3152985598751106,31.597235779524663,0
乙烷,370,3.6,305.32,4.872,0.099,41.98165392805332,41.08650533229952,2.178692464871417,3.3121021476614048,2.377849443118243,39.289817412409846,0
乙烷,370,4.1,305.32,4.872,0.099,49.14384363168329,47.98499711282209,2.415018419479159,3.6212675413171738,2.448126103845877,47.9199758390041,0
乙烷,370,4.6,305.32,4.872,0.099,56.71145900449909,55.26434153693009,2.618537428156947,3.9808501314365285,2.5272642222511448,57.51618277136893,0
乙烷,370,5.1,305.32,4.872,0.099,64.71156584833282,62.96106080435302,2.780297888276336,4.397499814801831,2.6164839077923108,68.06905640448878,0
乙烷,370,5.6,305.32,4.872,0.099,73.16828043504506,71.11344478656544,2.8895178044698215,4.877375290692385,2.7170178466738526,79.51208147797854,0
乙烷,370,6.1,305.32,4.872,0.099,82.09968624780625,79.75984633078178,2.9336063503941916,5.4250331011137165,2.829972534733298,91.699143172956,0
乙烷,370,6.6,305.32,4.872,0.099,91.51357448964009,88.93568353557505,2.898601384261989,6.041743226820895,2.9560872139686722,104.38311827443003,0
乙烷,370,7.1,305.32,4.872,0.099,101.40205182553738,98.66858479895483,2.770351913075695,6.723263719785887,3.0953515299256713,117.205175398845,0
乙烷,370,7.6,305.32,4.872,0.099,111.73552940157472,108.97112147982828,2.5368261647726187,7.457397149826839,3.246460440752995,129.70854830737272,0
乙烷,370,8.1,305.32,4.872,0.099,122.45734013720156,119.83093458291343,2.1917592176257825,8.222176206237604,3.4061525353861906,141.39189659940965,0
乙烷,370,8.6,305.32,4.872,0.099,133.481002991223,131.19912906089786,1.7392447241520714,8.985974957806258,3.5686286230986406,151.80471006825405,0
乙烷,370,9.1,305.32,4.872,0.099,144.69239355501853,142.97982066905746,1.1977724394584355,9.710721732592388,3.7254620572389165,160.65818369357862,0
乙烷,370,9.6,305.32,4.872,0.099,155.95809785282543,155.02609495592193,0.60119097831142,10.358227429480348,3.8665150377215403,167.8956975060478,0
乙烷,370,10.1,305.32,4.872,0.099,167.13893680155684,167.1482083805224,-0.005546920936445568,10.897742852205221,3.9820314682462934,173.67294656274132,0
乙烷,380,0.1,305.32,4.872,0.099,0.9556178022353093,0.9549923987651171,0.06548779560978081,2.131317728164299,2.0959526636074384,1.6873026366918245,0
乙烷,380,0.6,305.32,4.872,0.099,5.8533190208790575,5.8315256331354215,0.37371674437652164,2.2301580866922848,2.12693564291348,4.853106116431934,0
乙烷,380,1.1,305.32,4.872,0.099,10.960232975266816,10.88660249199201,0.6763403305022642,2.344133883617739,2.1606133605961513,8.4939085524747,0
乙烷,380,1.6,305.32,4.872,0.099,16.290556034620707,16.133808838793033,0.9715448930495671,2.475383285028729,2.1973335969615455,12.653958800414658,0
乙烷,380,2.1,305.32,4.872,0.099,21.859397279525055,21.58800839841499,1.2571279207487815,2.6263337250208814,2.237490766153879,17.378527980940063,0
乙烷,380,2.6,305.32,4.872,0.099,27.68269563543822,27.26541947260361,1.530422677904838,2.799717714434377,2.2815297232996796,22.712305075090754,0
乙烷,380,3.1,305.32,4.872,0.099,33.77705522995353,33.18366103866123,1.7882119474429297,2.998572060506513,2.3299480257801823,28.696950632726754,0
乙烷,380,3.6,305.32,4.872,0.099,40.159463657773344,39.3617453825332,2.026633391094825,3.226209654212217,2.383295245948792,35.36760330874827,0
乙烷,380,4.1,305.32,4.872,0.099,46.84684695131788,45.81998358812677,2.2410819096347305,3.486143819268973,2.4421671746546956,42.74795990417355,0
乙烷,380,4.6,305.32,4.872,0.099,53.85540398982108,52.57975540417059,2.4261211864620105,3.7819451202650316,2.507191697828083,50.8438753822149,0
乙烷,380,5.1,305.32,4.872,0.099,61.19965432614682,59.66307557315595,2.5754266574923586,4.116993301639713,2.5790017355265413,59.63515048969783,0
乙烷,380,5.6,305.32,4.872,0.099,68.89113280468186,67.09186471635219,2.6817977051860598,4.494095824467065,2.6581889603325903,69.06607812804879,0
乙烷,380,6.1,305.32,4.872,0.099,76.9366816845461,74.88680632852312,2.7372984061175236,4.914935778552316,2.7452303438258685,79.03546016115554,0
乙烷,380,6.6,305.32,4.872,0.099,85.33633964512366,83.06564847855964,2.7336103529609073,5.379350331767484,2.8403786781380536,89.38849151246961,0
乙烷,380,7.1,305.32,4.872,0.099,94.08092362446828,91.64080339954054,2.6627006032336604,5.88447151545394,2.943509725602518,99.91343885400028,0
乙烷,380,7.6,305.32,4.872,0.099,103.1495504715256,100.61613717236793,2.5178995838586222,6.423870811980724,3.0539255596192896,110.34798283627912,0
乙烷,380,8.1,305.32,4.872,0.099,112.50753760307373,109.98296900806292,2.2954177522028227,6.986943403791622,3.1701304096593743,120.39924233092853,0
乙烷,380,8.6,305.32,4.872,0.099,122.10529334182023,119.71557033270064,1.996167250824877,7.558862259932187,3.289625897447164,129.7787801888981,0
乙烷,380,9.1,305.32,4.872,0.099,131.87885115524486,129.76690032924006,1.627495779467979,8.121409037071443,3.4088148488093513,138.24729113428177,0
乙烷,380,9.6,305.32,4.872,0.099,141.75249744423272,140.06586395255766,1.2041716975710373,8.65478114932434,3.523135982424101,145.65560888085275,0
乙烷,380,10.1,305.32,4.872,0.099,151.64345238764722,150.51774611162577,0.7478894051380555,9.140106901511116,3.6275313778744285,151.96493012465163,0
乙烷,390,0.1,305.32,4.872,0.099,0.9308145155212749,0.9302345426343906,0.06234695233331264,2.1732543389636954,2.138593000395755,1.620754325929523,0
